Easy263	1	1000281	31884	7342	25,0,15,31,30,30,50,10,41,60,90,86,20,
Easy264	1	1000269	37650	1519	10,81,96,75,55,55,75,27,30,71,90,86,40,100,60,85,
Easy265	1	1001209	32352	4602	30,60,55,41,80,40,15,20,80,70,80,66,56,
Easy266	1	1000910	40935	10665	65,20,0,10,0,40,30,40,53,35,75,45,76,
Easy267	1	1000550	50938	2634	25,40,6,95,16,15,1,15,90,45,22,90,71,40,70,80,55,5,70,
Easy268	1	1002084	39391	2219	70,40,30,85,20,10,60,31,40,50,30,76,86,75,
Easy269	1	1000172	34027	20168	5,10,60,75,41,20,80,50,40,70,67,6,30,
Easy270	1	1001300	42809	3737	75,15,15,66,20,20,0,40,30,90,52,85,95,76,
Easy271	1	1000344	52656	6848	5,15,70,65,15,5,22,0,71,31,42,35,66,
Easy272	1	1001089	143106	1069	85,16,85,35,25,35,40,25,40,51,1,90,70,85,71,95,7,15,
Easy273	1	1000242	59348	2158	75,57,40,67,0,0,30,30,40,30,25,30,5,6,76,
Easy274	1	1001282	34202	1168	35,25,35,56,60,60,70,100,90,80,70,82,35,101,75,5,95,95,
Easy275	1	1000310	51247	1496	51,40,75,35,76,35,5,17,0,30,20,71,30,55,45,30,
Easy276	1	1000328	31671	5307	30,20,50,61,0,72,32,41,86,15,
Easy277	1	1002279	34997	12321	40,60,20,0,20,0,40,50,85,85,90,90,50,35,51,96,45,
Easy278	1	1001509	39435	3326	95,20,31,86,61,20,105,85,0,70,96,52,5,71,45,65,
Easy279	1	1000331	32476	10673	5,70,51,35,65,10,70,85,42,50,80,66,75,90,76,
Easy280	1	1000830	39229	1698	35,45,26,60,55,55,6,16,15,0,65,22,30,60,40,
Easy281	1	1000820	32582	4351	80,30,60,50,45,75,15,30,92,50,60,60,85,60,75,75,55,85,
Easy282	1	1001456	39985	4964	67,0,15,22,40,10,6,50,80,76,
Easy283	1	1000145	36655	11558	20,0,20,91,65,80,53,35,86,35,95,95,5,46,
Easy284	1	1001478	36394	4417	35,75,96,66,25,80,105,81,61,91,36,106,25,55,55,61,
Easy285	1	1001920	32028	6048	72,41,51,36,80,66,10,65,51,10,41,
Easy286	1	1001629	47401	432	25,65,55,40,25,65,1,42,6,35,60,60,71,35,25,
Easy287	1	1001658	59666	737	85,105,75,85,105,97,0,17,0,35,40,25,60,42,20,30,6,50,
Easy288	1	1001457	36320	987	35,1,17,72,81,35,43,30,6,60,85,86,
Easy289	1	1000311	31824	10948	100,90,42,96,0,50,60,86,20,95,15,20,21,30,10,
Easy290	1	1002887	32885	2435	40,10,35,50,35,10,21,60,40,86,76,
Easy291	1	1000615	39228	25337	40,60,0,55,16,82,70,71,20,95,20,41,15,
Easy292	1	1000315	33745	38479	15,95,40,55,62,20,95,70,55,95,45,85,21,60,10,86,
Easy293	1	1001338	33161	1013	10,1,60,35,41,51,41,25,6,80,70,30,80,67,
Easy294	1	1001026	38151	1669	41,81,35,25,51,61,73,86,65,36,
Easy295	1	1000434	32494	6186	51,5,80,35,10,25,42,20,60,30,5,70,87,
Easy296	1	1002452	34693	2029	35,42,85,30,50,86,25,65,30,30,45,76,45,30,66,20,10,81,75,
Easy297	1	1001773	34147	753	75,75,55,25,65,0,0,31,30,40,6,60,70,56,
Easy298	1	1001650	36110	2448	21,11,6,80,80,41,50,60,35,91,50,60,76,
Easy299	1	1001064	32189	1533	50,60,50,30,95,50,85,15,45,22,50,20,75,10,5,30,86,
Easy300	1	1000582	38340	11838	56,0,0,35,25,91,15,40,0,85,50,72,35,70,85,55,96,85,6,35,
Easy301	1	1000239	31646	4404	60,10,76,22,0,75,55,10,40,80,42,72,5,81,65,66,
Easy302	1	1000339	41210	3284	1,81,60,61,70,45,45,85,0,86,51,70,71,55,55,82,66,
Easy303	1	1000540	41169	2635	40,60,25,10,30,25,40,97,76,80,60,30,75,
Easy304	1	1000272	44196	18246	20,50,95,0,77,0,85,50,42,61,35,86,5,51,
Easy305	1	1002874	46050	4309	90,20,30,40,40,72,83,66,45,95,20,45,35,96,5,70,35,
Easy306	1	1004091	32167	12635	90,62,20,10,0,31,70,40,40,50,85,50,31,85,
Easy307	1	1000302	41222	6707	30,55,30,25,80,41,60,61,45,85,75,20,60,75,55,86,5,55,45,36,
Easy308	1	1001546	32772	7568	10,30,10,0,70,41,51,41,66,50,82,76,25,65,
Easy309	1	1000855	37653	2212	0,60,25,15,30,25,60,70,50,70,71,65,45,55,25,
Easy310	1	1001433	46724	1932	7,10,80,90,50,36,26,41,40,60,20,30,70,95,96,
Easy311	1	1001517	35662	8506	85,21,30,50,40,60,75,15,90,30,50,62,90,55,86,45,76,
Easy312	1	1000819	32845	4554	1,90,15,21,15,30,40,50,31,10,60,20,10,70,6,86,40,
Easy313	1	1000865	54857	14809	65,86,0,27,6,70,15,70,30,40,
